ï»¿Team;Year;Category;Picture Front;Picture Back (if different);Difference to previous;Kevin;Special Edition ?;URL Front;URL Back
Team Colpack Ballan;2022;;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=3116248385330434&set=a.3077362349219038;
Team Colpack Ballan CSB;2023;;Aucune description de photo disponible.;;No rosti;x;;colpack_23;
Team Columbia-High Road;2008;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Columbia08.jpg;
Team Columbia-High Road;2009;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Columbia09.jpg;
Team ComNet-Senges;2004;TT III;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Blanca(miniovalo).jpg;
Team Concordia Forsikring- Himmerland;2012;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Concordia-Riwal12.jpg;
Team Concordia Forsikring- Riwal;2013;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Concordia-Riwal13.jpg;
Team Coop;2017;UCI Europa Tour Continental;Aucune description de photo disponible.;;New blue?;;;coop_17;
Team Coop;2017;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Coop18.jpg;
Team Coop;2018;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Coop18.jpg;
Team Coop;2019;UCI Europa Tour Continental;musette 2019 coop;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-coop.jpg;
Team Coop;2020;UCI Europa Tour Continental;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2693832780905332&set=a.2520039941617951;
Team Coop Repsol;2023;;Aucune description de photo disponible.;;x;x;;coop_23;
Team Coop Repsol;2024;;Same as previous year;;x;;;;
Team Coop-Oster Hus;2015;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Coop15.jpg;
Team Coop-Oster Hus;2016;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Coop15.jpg;
Team Corratec;2009;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Corratec09(a).jpg;http://www.zonadeavituallamiento.es/images/Corratec09(b).jpg
Team CSC;2003;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/CSC0405.jpg;
Team CSC;2004;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/CSC0405.jpg;
Team CSC;2005;UCI ProTour;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/CSC0405.jpg;
Team CSC;2006;UCI ProTour;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/CSC0607.jpg;
Team CSC;2007;UCI ProTour;Picture;;Masterseek top middle;x;;http://www.avesdeburgos.com/ciclismo/images/CSC07(2).jpg;
Team CSC;2007;UCI ProTour;Picture;;Smaller Nobili top left;x;;http://www.avesdeburgos.com/ciclismo/images/CSC07.jpg;
Team CSC;2008;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/CSC08.jpg;
Team CSC Saxo Bank;2008;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/CSC-Saxobank08.jpg;
Team CSC Tiscali;2001;;musette 2001 TDF csc tiscali 01;;x;;Tour;https://lakarra.net/wp-content/uploads/2019/12/musette-2001-TDF-csc-tiscali-01.jpg;
Team CSC Tiscali;2002;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/CSC-Tiscali02.jpg;
Team CSC-World Online;2001;TT I;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/CSC-Tiscali01(a).jpg;http://www.zonadeavituallamiento.es/images/CSC-Tiscali01(b).jpg
Team CykelCity.se;2010;Elite-Sub23;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Cykelcity.jpg;
Team CykelCity.se;2010;Elite-Sub23;Picture;;Sponsort on strap;;;http://www.zonadeavituallamiento.es/images/Cykelcity10.jpg;
Team CykelCity.se;2011;Elite-Sub23;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Cykelcity11(a).jpg;http://www.zonadeavituallamiento.es/images/Cykelcity11(b).jpg
Team CykelCity.se;2012;UCI Europa Tour Continental;Picture;;High5 top left;;;http://www.zonadeavituallamiento.es/images/Cykelcity12.jpg;
Team Designa Kokken;2006;UCI Europa Tour Continental;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Designa0607.jpg;
Team Designa Kokken;2007;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Designa0607.jpg;
Team Designa Kokken;2008;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Designa09.jpg;
Team Designa Kokken;2009;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Designa09.jpg;
Team Designa Kokken- Blue Water;2010;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Designa09.jpg;
Team Deutsche Telekom;1996;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Telekom2.jpg;
Team Deutsche Telekom;1997;TT I;Picture;;Square format;;;http://www.zonadeavituallamiento.es/images/Telekom4.jpg;
Team Deutsche Telekom;2002;TT I;Picture;Picture;No logo top left;x;;http://www.zonadeavituallamiento.es/images/Telekom02(a).jpg;http://www.zonadeavituallamiento.es/images/Telekom02(b).jpg
Team Deutsche Telekom;2002;TT I;Picture;;ARD top left;x;;http://www.zonadeavituallamiento.es/images/Telekom3.jpg;
Team Deutsche Telekom;2002;TT I;Picture;;Square format, ARD top left;;;http://www.zonadeavituallamiento.es/images/Telekom5.jpg;
Team Deutsche Telekom;2003;TT I;Picture;;Square format, no logo top left;x;;http://www.avesdeburgos.com/ciclismo/images/Telekom03.jpg;
Team Differdange-Losch;2013;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Immo-Casa14.jpg;
Team Differdange-Losch;2014;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Immo-Casa14.jpg;
Team Differdange-Losch;2018;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Immo-Casa14.jpg;
Team Dimension Data;2017;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Dimension-Data17(a).jpg;http://www.zonadeavituallamiento.es/images/Dimension-Data17(b).jpg
Team Dimension Data;2018;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Dimension-Data(1)18(a).jpg;http://www.zonadeavituallamiento.es/images/Dimension-Data(1)18(b).jpg
Team Dimension Data;2018;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Dimension-Data(2)18(a).jpg;http://www.zonadeavituallamiento.es/images/Dimension-Data(2)18(b).jpg
Team Dimension Data;2018;UCI WorldTour;Picture;;Same front and back?;;;http://www.zonadeavituallamiento.es/images/Dimension-Data17(a).jpg;
Team Dimension Data;2019;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Dimension-Data19(a).jpg;http://www.zonadeavituallamiento.es/images/Dimension-Data19(b).jpg
Team DSM;2021;UCI WorldTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/DSM21(a).jpg;http://www.zonadeavituallamiento.es/images/DSM21(b).jpg
Team DSM;2021;UCI Equipo Femenino;musette 2021 dsm women;musette 2021 dsm women trasera;x;To be checked;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-dsm-women.jpeg;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-dsm-women-trasera.jpeg
Team DSM;2022;UCI WorldTeam;Picture;Picture;x;To be checked;;http://www.zonadeavituallamiento.es/images/DSM(2)22(a).jpg;http://www.zonadeavituallamiento.es/images/DSM(2)22(b).jpg
Team DSM-Firmenich;2023;UCI WorldTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/DSM23(a).jpg;http://www.zonadeavituallamiento.es/images/DSM23(b).jpg
Team Ecuador;2014;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ecuador14(2).jpg;
Team Ecuador;2015;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ecuador14(1).jpg;
Team EF Education First-Drapac p/b Cannondale;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/EF-Drapac18.jpg;
Team Europcar;2011;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Europcar11.jpg;
Team Europcar;2012;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Europcar12.jpg;
Team Europcar;2013;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Europcar12.jpg;
Team Europcar;2014;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Europcar14.jpg;
Team Europcar;2015;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Europcar14.jpg;
Team Euskadi;2018;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Euskadi18.jpg;
Team Fakta;1999;;musette 1999 fakta;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-1999-fakta.jpg;
Team Fakta;2003;TT I;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Fakta03.jpg;
Team FixIt.no;2014;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Fixit14.jpg;
Team FixIt.no;2015;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Fixit14.jpg;
Team FixIt.no;2015;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Fixit1516.jpg;
Team FixIt.no;2016;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Fixit1516.jpg;
Team FixIt.no;2017;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Fixit1516.jpg;
Team flanders;2024;UCI ProTeam;Peut Ãªtre une image de voilier et texte;;x;;;flanders_24;
Team Fortuneo-Samsic;2018;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Fortuneo-Samsic18.jpg;
Team Garmin-CervÃ©lo;2011;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Garmin-Cervelo11.jpg;
Team Gerolsteiner;2000;TT II;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Gerolsteiner2000.jpg;
Team Giant-Alpecin;2015;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Giant-Alpecin15.jpg;
Team Giant-Alpecin;2016;UCI WorldTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Giant-Alpecin15.jpg;
Team Giant-Scatto U23;2016;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Giant-Scatto16.jpg;
Team Giant-Scatto U23;2017;UCI Europa Tour Continental;musette 2017 giant scatto castelli u23 white;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-giant-scatto-castelli-u23-white.jpg;
Team Giant-Scatto U23;2017;UCI Europa Tour Continental;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-giant-scatto-u23.jpg;
Team Giant-Shimano;2014;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Giant-Shimano14.jpg;
Team Giant-Shimano;2014;UCI Equipo femenino;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Liv-Shimano14.jpg;
Team Home-Jack&Jones;1998;TT II;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Home-Jack98.jpg;
Team Home-Jack&Jones;1999;TT II;Picture;Picture;x;x;;http://www.avesdeburgos.com/ciclismo/images/Home-Jack99(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Home-Jack99(b).jpg
Team HTC-Columbia;2010;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/HTC-Columbia10.jpg;
Team IBT;2023;;Aucune description de photo disponible.;;;;;ibt_23;
Team IBT;2024;;Picture;;x;x;;;
Team Idea;2012;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Idea12.jpg;
Team Idea;2014;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Idea14.jpg;
Team Ineos;2019;UCI WorldTour;Picture;;White Ineos;x;;http://www.zonadeavituallamiento.es/images/Ineos19(2).jpg;
Team Ineos;2019;UCI WorldTour;Aucune description de photo disponible.;;x;x;;ineos_19;
Team Ineos;2019;UCI WorldTour;Aucune description de photo disponible.;;x;;;ineos_19(2);
Team Ineos;2020;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Ineos1920.jpg;
Team Jayco Alula;2023;UCI WorldTeam;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Jayco23.jpg;
Team Joker;2014;UCI Europa Tour Continental;Aucune description de photo disponible.;;original.no at bottom;;;joker_14;
Team Joker;2014;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Joker14(a).jpg;http://www.zonadeavituallamiento.es/images/Joker14(b).jpg
Team Joker;2015;UCI Europa Tour Continental;Aucune description de photo disponible.;;x;x;;joker_15;
Team Joker;2015;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Joker14(a).jpg;http://www.zonadeavituallamiento.es/images/Joker14(b).jpg
Team Joker - Merida;2012;;musette 2012 jartazi joker merida;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2012-jartazi-joker-merida.jpg;
Team Joker Biggtorget;2016;UCI Europa Tour Continental;Picture;Picture;Sportswear under kalas;x;;http://www.zonadeavituallamiento.es/images/Joker16(a).jpg;http://www.zonadeavituallamiento.es/images/Joker16(b).jpg
Team Joker Icopal;2017;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Joker16(a).jpg;http://www.zonadeavituallamiento.es/images/Joker16(b).jpg
Team Joker Icopal;2018;UCI Europa Tour Continental;musette 2018 joker fuel;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-joker-fuel.jpg;
Team Jumbo-Visma;2019;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Jumbo19.jpg;
Team Jumbo-Visma;2022;UCI WorldTeam;Picture;;Food coach top left;;;http://www.zonadeavituallamiento.es/images/Jumbo22.jpg;
Team Jumbo-Visma;2023;UCI WorldTeam;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Jumbo23.jpg;
Team Jumbo-Visma Devo;2022;;musette 2022 jumbo valkenburg parkhotel;;Valkenburg bottom right;x;;https://lakarra.net/wp-content/uploads/2023/02/musette-2022-jumbo-valkenburg-parkhotel.jpeg;
Team Katusha;2009;UCI Pro Tour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha09.jpg;
Team Katusha;2010;UCI Pro Tour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha10.jpg;
Team Katusha;2014;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha14.jpg;
Team Katusha;2015;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha15.jpg;
Team Katusha;2016;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha16.jpg;
Team Katusha Alpecin;2017;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha17.jpg;
Team Katusha Alpecin;2017;UCI WorldTour;musette 2017 katusha tour;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-katusha-tour.jpg;
Team Katusha Alpecin;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha18(1).jpg;
Team Katusha Alpecin;2018;UCI WorldTour;Aucune description de photo disponible.;;x;x;;katusha_18;
Team Katusha Alpecin;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha18(2).jpg;
Team Katusha Alpecin;2019;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha19.jpg;
Team Kuota-Indeland;2009;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Nutrixxion09.jpg;
Team Kuota-Lotto;2015;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/4Bike15.jpg;
Team Kuota-Lotto;2016;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Kuota-Lotto16.jpg;
Team La Pomme Marseille 13;2014;UCI Europa Tour Continental;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/La-Pomme14(a).jpg;http://www.zonadeavituallamiento.es/images/La-Pomme14(b).jpg
Team Lamonta;2004;TT III;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Lamonta07.jpg;
Team Lamonta;2005;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Lamonta07.jpg;
Team Lamonta;2006;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Lamonta06.jpg;
Team Liv-Plantur;2015;UCI Equipo femenino;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Liv-Plantur15.jpg;
Team Liv-Plantur;2016;UCI Equipo femenino;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Liv-Plantur15.jpg;
Team Lombarden;AÃ±os 90;Amateur;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Littoral.jpg;
Team Lombarden;AÃ±os 90;Amateur;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Decorte.jpg;
Team Lombarden;AÃ±os 90;Amateur;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Littoral-Gatorade.jpg;
Team Lotto NL-Jumbo;2015;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Lotto-Jumbo15.jpg;
Team Lotto NL-Jumbo;2016;UCI WorldTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Lotto-Jumbo15.jpg;
Team Lotto NL-Jumbo;2017;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Lotto-Jumbo17.jpg;
Team Lotto NL-Jumbo;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Lotto-Jumbo18.jpg;
Team Lotto-Kern Haus;2018;;musette 2018 lotto kern haus;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-lotto-kern-haus.jpg;
Team Lotto-Kern Haus;2017;;Aucune description de photo disponible.;;x;;;kernhaus_17;
Team Lotto-Kern Haus;2019;;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2263977243890890&set=a.2228225577466057;
Team Lotto-Kern Haus;;;Picture;;;;;;
Team LÃ¶wik Meubelen;2006;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Amarilla09.jpg;
Team LPR-Piacenza Management srl;2004;TT II;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Lpr04.jpg;
Team Marseille 13 KTM;2015;UCI Europa Tour Continental;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Marseille15(a).jpg;http://www.zonadeavituallamiento.es/images/Marseille15(b).jpg
Team Milram;2006;UCI ProTour;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Milram06.jpg;
Team Milram;2007;UCI ProTour;Picture;;Colnago bottom middle;x;;http://www.avesdeburgos.com/ciclismo/images/Milram07.jpg;
Team Milram;2008;UCI ProTour;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Milram07.jpg;
Team Milram;2009;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Milram09.jpg;
Team Milram;2010;UCI ProTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Milram09.jpg;
Team NetApp;2010;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/NetApp10.jpg;
Team NetApp;2011;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/NetApp10.jpg;
Team NetApp;2012;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/NetApp12.jpg;
Team NetApp-Endura;2013;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/NetApp13.jpg;
Team NetApp-Endura;2014;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/NetApp13.jpg;
Team Nippo;2012;UCI Asia Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Nippo10.jpg;
Team Novo Nordisk;2013;UCI AmÃ©rica Tour Continental Profesional;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Novo-Nordisk13(a).jpg;http://www.zonadeavituallamiento.es/images/Novo-Nordisk13(b).jpg
Team Novo Nordisk;2014;UCI AmÃ©rica Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Novo-Nordisk13(a).jpg;http://www.zonadeavituallamiento.es/images/Novo-Nordisk13(b).jpg
Team Novo Nordisk;2015;UCI AmÃ©rica Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Novo-Nordisk15(a).jpg;http://www.zonadeavituallamiento.es/images/Novo-Nordisk15(b).jpg
Team Novo Nordisk;2016;UCI AmÃ©rica Tour Continental Profesional;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Novo-Nordisk16(a).jpg;http://www.zonadeavituallamiento.es/images/Novo-Nordisk16(b).jpg
Team Novo Nordisk;2017;UCI AmÃ©rica Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Novo-Nordisk16(a).jpg;http://www.zonadeavituallamiento.es/images/Novo-Nordisk16(b).jpg
Team Novo Nordisk;2018;UCI AmÃ©rica Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Novo-Nordisk1618(a).jpg;http://www.zonadeavituallamiento.es/images/Novo-Nordisk1618(b).jpg
Team Novo Nordisk;2020;;musette 2020 novo nordisk;musette 2020 novo nordisk trasera;blue pro cycling bottom;x;;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-novo-nordisk.jpeg;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-novo-nordisk-trasera.jpeg
Team Novo Nordisk;2021;;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2886954824926459&set=a.2831224660499476;
Team Novo Nordisk;2022;;musette 2022 novo nordisk gsg;;yellow pro cycling botton;;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-novo-nordisk-gsg.jpeg;
Team Novo Nordisk;2023;;Aucune description de photo disponible.;;x;x;;novo_23;
Team Novo Nordisk;2024;UCI ProTeam;Peut Ãªtre une image de texte;;x;x;;novo_24;
Team NÃ¼rnberger;AÃ±os 90;Profesional;Picture;;;;;http://www.zonadeavituallamiento.es/images/Mike.jpg;
Team NÃ¼rnberger Versicherung;2002;TT II;Picture;Picture;;x;;http://www.zonadeavituallamiento.es/images/Nurnberger02(a).jpg;http://www.zonadeavituallamiento.es/images/Nurnberger02(b).jpg
Team Nutrixxion Sparkasse;2009;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Nutrixxion09.jpg;
Team Nutrixxion Sparkasse;2010;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Nutrixxion09.jpg;
Team Oster Hus-Ridley;2014;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Oster-Hus13.jpg;
Team Oster Hus-Ridley;2013;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Oster-Hus13.jpg;
Team Piemonte;2009;UCI Europa Tour Continental;Vermarc neutral;;x;;;http://www.avesdeburgos.com/ciclismo/images/VermarcAzul07.jpg;
Team Polti-Granarolo-Santini;1995;Profesional;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Polti95(a).jpg;http://www.zonadeavituallamiento.es/images/Polti95(b).jpg
Team Qhubeka Ekoi;2022;;musette 2022 qhubeka ekoi;;Ekoi bottom;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-qhubeka-ekoi.jpeg;
Team Qhubeka Nexthash;2021;UCI WorldTeam;Picture;;Assos bottom;x;;http://www.zonadeavituallamiento.es/images/Qhubeka21.jpg;
Team Qhubeka Nexthash;2021;;musette 2021 qhubeka duursport;;x;;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-qhubeka-duursport.jpeg;
Team RadioShack;2010;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/RadioShack10(2).jpg;
Team RadioShack;2010;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/RadioShack10.jpg;
Team RadioShack;2011;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/RadioShack11.jpg;
Team Roth;2016;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Roth16.jpg;
Team Saleine;;;Picture;;;;;;
Team Saxo Bank;2009;UCI ProTour;Picture;;Play itas left;x;;http://www.zonadeavituallamiento.es/images/SaxoBank09(2).jpg;
Team Saxo Bank;2009;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/SaxoBank09.jpg;
Team Saxo Bank;2010;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/SaxoBank10.jpg;
Team Saxo Bank (hasta junio);2012;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/SaxoBank12.jpg;
Team Saxo Bank-Tinkoff Bank;2012;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/SaxoBank-Tinkoff12.jpg;
Team Saxo-Tinkoff;2013;UCI WorldTour;Picture;;Darker blue top;x;;http://www.zonadeavituallamiento.es/images/SaxoBank-Tinkoff13.jpg;
Team Skil-Moser;2005;UCI Europa Tour Continental;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Skill05.jpg;
Team Skil-Moser;2005;UCI Europa Tour Continental;Picture;;Power tools red;;;http://www.zonadeavituallamiento.es/images/Skil05(2).jpg;
Team Sky;2014;UCI WorldTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Sky13(b).jpg;http://www.zonadeavituallamiento.es/images/Sky13(a).jpg
Team Sky;2015;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Sky15.jpg;
Team Sky;2016;UCI WorldTour;Aucune description de photo disponible.;;x;x;;sky_16;
Team Sky;2017;UCI WorldTour;Picture;;Scorpion - bottom right;x;;http://www.zonadeavituallamiento.es/images/Sky17.jpg;
Team Sky;2018;UCI WorldTour;musette 2018 sky ocean rescue tour france tdf;;x;x;Tour;https://lakarra.net/wp-content/uploads/2020/12/musette-2018-sky-ocean-rescue-tour-france-tdf.jpeg;
Team Sky;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Sky18(1).jpg;
Team Sky;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Sky18(2).jpg;
Team Sky;2019;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Sky19(1).jpg;
